url_atleta,fotos
https://olympics.com/en/athletes/einar-ræder-1,0
https://olympics.com/en/athletes/helge-andreas-løvland,0
https://olympics.com/en/athletes/inge-braumaœller,0
https://olympics.com/en/athletes/johan-grøttumsbraten,0
https://olympics.com/en/athletes/johan-sæterhaug,0
https://olympics.com/en/athletes/ludwig-kronfuß,0
https://olympics.com/en/athletes/oscar-fonbæk,0
https://olympics.com/en/athletes/reidar-ødegaard,0
